1,16.954531452159447
2,16.951847290640394
3,16.903178031471768
4,16.77014350500093
5,17.041788628012704
6,17.013973043155683
7,17.02173382173382
8,17.02683046082386
9,16.89122828555644
10,17.016613730759833
11,16.99622594815319
12,17.086012054244097
13,16.966559404378824
14,17.011276110666092
15,17.095843520782395
16,16.95703125
17,16.9462890625
18,17.13330078125
19,17.08642578125
20,17.09423828125
21,17.07861328125
22,17.228271484375
23,17.132568359375
24,17.16943359375
25,16.98779296875
26,17.096923828125
27,17.11135531135531
28,17.117431640625
29,16.94182418792439
30,16.80718475073314
31,16.997802734375
32,16.822157078294858
33,16.92893772893773
34,16.92844932844933
35,16.983611569742553
36,16.91442542787286
37,16.945634165797387
38,16.681865284974094
39,16.902241918665275
40,16.89514183240952
41,16.825449836423118
42,16.838048380483805
43,16.892675073785888
44,16.899059310160784
45,16.89180450192762
46,17.0553960789104
47,17.0052490234375
48,16.979791196043713
49,17.020263671875
50,17.035888671875
51,17.06494140625
52,16.94304571009533
53,17.068359375
54,17.046875
55,17.0537109375
56,17.085205078125
57,17.082488167680864
58,17.054523227383864
59,17.00539347879382
60,16.989733561476413
61,17.11572265625
62,17.06494140625
63,17.016357421875
64,17.056396484375
65,17.1044921875
66,17.119384765625
67,17.11669921875
68,16.985459026494148
69,17.0234375
70,17.07861328125
71,16.920654296875
72,17.01541095890411
73,16.9912109375
74,17.002931655774752
75,17.033447265625
76,17.098659418051522
77,17.064713064713064
78,17.051489518205223
79,17.000183767228176
80,17.103150625809235
81,17.160063878140164
82,17.191162109375
83,17.147741147741147
84,17.180369895623514
85,17.095482295482295
86,17.17934151853888
87,16.96240234375
88,17.0355354744169
89,16.95556640625
90,17.073486328125
91,17.04931640625
92,17.129430554702378
93,17.162637362637362
94,17.060804204351015
95,17.152099609375
96,16.923509422304605
97,17.01490523216586
98,17.15478515625
99,17.035426337649646
100,17.067659990229604
101,17.023704789833822
102,16.99755859375
103,16.99267578125
104,17.087775061124695
105,17.096052792374437
106,17.051788443900946
107,17.033699633699634
108,16.988435039370078
109,16.934959349593495
110,17.01313025210084
111,17.090969279661017
112,17.03125
113,17.17771739130435
114,17.110491071428573
115,16.912102093490105
116,17.018541961426763
117,17.048363095238095
118,16.984861037885064
119,17.1909375
120,17.051020408163264
121,17.038981958762886
122,17.093583776595743
123,16.88221153846154
124,17.05986657303371
125,17.110101744186046
126,17.12297794117647
127,16.856927710843372
128,16.964420180722893
129,16.877858231707318
130,16.947599085365855
131,17.02469135802469
132,17.12326388888889
133,17.066743827160494
134,17.035108024691358
135,16.960841049382715
136,17.09548611111111
137,17.14969135802469
138,17.031057098765434
139,17.109953703703702
140,17.018904320987655
141,17.130208333333332
142,16.997685185185187
143,17.10030864197531
144,17.070216049382715
145,17.100694444444443
146,17.124807098765434
147,17.060956790123456
148,17.161265432098766
149,17.090663580246915
150,16.90803927286867
151,17.127917833800186
152,16.99093193488474
153,16.92283950617284
154,16.858080302524748
155,16.929355281207133
156,17.010973936899862
157,16.903063557384545
158,17.005944215820758
159,17.072930955647006
160,17.06492912665752
161,16.909112286890064
162,17.080731057855242
163,16.81041437477081
164,16.980740740740742
165,16.84832451499118
166,17.036785084404134
167,16.877299067775258
168,16.98148148148148
169,17.0120987654321
170,16.791575889615107
171,16.952217649748516
172,16.996779388083738
173,17.05021267766366
174,17.063991769547325
175,17.069135802469138
176,17.200411522633743
177,17.11522633744856
178,17.064609053497943
179,17.018106995884775
180,16.97716049382716
181,17.093621399176953
182,16.782510288065843
183,16.937037037037037
184,16.908810209962947
185,17.010082304526748
186,17.027572016460905
187,16.919958847736627
188,17.109876543209875
189,16.989300411522635
190,16.96502057613169
191,16.841769547325104
192,17.072633744855967
193,16.90514403292181
194,16.819493097053368
195,17.09320987654321
196,16.862551440329216
197,17.04238683127572
198,17.067695473251028
199,16.88888888888889
200,16.85925925925926
201,16.97798353909465
202,16.9679012345679
203,16.977572016460904
204,17.088477366255145
205,17.111522633744855
206,17.040534979423867
207,17.139506172839507
208,16.879423868312756
209,17.008230452674898
210,16.961316872427982
211,16.968724279835392
212,17.09238683127572
213,17.053909465020578
214,17.05061728395062
215,17.017695473251027
216,17.020781893004116
217,17.000617283950618
218,16.889711934156377
219,17.14137537599834
220,17.035802469135803
221,17.19938271604938
222,17.212345679012344
223,17.129423868312756
224,16.76358024691358
225,17.150205761316872
226,17.023251028806584
227,17.020987654320987
228,16.94485596707819
229,17.166460905349794
230,17.17366255144033
231,17.11707818930041
232,17.12633744855967
233,17.08045267489712
234,16.980864197530863
235,16.968930041152262
236,17.026543209876543
237,16.889711934156377
238,16.958847736625515
239,17.0641975308642
240,17.121399176954732
241,17.09320987654321
242,16.933539094650207
243,17.14814814814815
244,17.171399176954733
245,17.115020576131688
246,17.153292181069958
247,17.17798353909465
248,17.124074074074073
249,16.915637860082306
250,16.92880658436214
251,17.179423868312757
252,17.255555555555556
253,17.320576131687243
254,17.297119341563786
255,17.171399176954733
256,17.30246913580247
257,17.06358024691358
258,17.212139917695474
259,17.43395061728395
260,17.159465020576132
261,17.371810699588476
262,17.430658436213992
263,17.557201646090537
264,17.34917695473251
265,17.343415637860083
266,17.235185185185184
267,17.19650205761317
268,17.352880658436213
269,17.156172839506173
270,17.176131687242798
271,17.277366255144035
272,17.275102880658437
273,17.15
274,17.130246913580248
275,17.102263374485595
276,17.20761316872428
277,17.135390946502056
278,16.974279835390945
279,17.009053497942386
280,16.841152263374486
281,17.02201646090535
282,16.659465020576132
283,16.608847736625513
284,16.91440329218107
285,16.761316872427983
286,16.807201646090537
287,16.782921810699587
288,16.808847736625513
289,16.65679012345679
290,16.563991769547325
291,16.786213991769547
292,16.72551440329218
293,16.686008230452675
294,16.774897119341563
295,16.803703703703704
296,16.666666666666668
297,16.605967078189302
298,16.579835390946503
299,16.58539094650206
300,16.631481481481483
301,16.568930041152264
302,16.717489711934157
303,16.881687242798353
304,16.760493827160495
305,16.81707818930041
306,16.817489711934158
307,16.78477366255144
308,16.751851851851853
309,16.698559670781894
310,16.688477366255142
311,16.777572016460905
312,16.900617283950616
313,16.76625514403292
314,16.86275720164609
315,16.888477366255145
316,16.79423868312757
317,16.77777777777778
318,16.71625514403292
319,16.819341563786008
320,16.779835390946502
